Accident_Town03_Route156_Weather0.tar.gz	264497958
Accident_Town04_Route159_Weather3.tar.gz	312299119
Accident_Town04_Route160_Weather3.tar.gz	301736807
Accident_Town04_Route205_Weather23.tar.gz	257542485
Accident_Town05_Route218_Weather10.tar.gz	246433697
Accident_Town05_Route219_Weather11.tar.gz	283002864
Accident_Town06_Route279_Weather19.tar.gz	203646607
Accident_Town06_Route280_Weather11.tar.gz	244529006
Accident_Town06_Route308_Weather22.tar.gz	212361840
Accident_Town06_Route327_Weather15.tar.gz	247663969
Accident_Town12_Route1108_Weather8.tar.gz	149203258
Accident_Town12_Route1122_Weather3.tar.gz	266836027
Accident_Town12_Route766_Weather12.tar.gz	240962064
Accident_Town12_Route767_Weather13.tar.gz	237451352
Accident_Town12_Route768_Weather14.tar.gz	250285692
Accident_Town12_Route769_Weather15.tar.gz	293533515
Accident_Town12_Route956_Weather20.tar.gz	799057991
Accident_Town12_Route957_Weather21.tar.gz	365035493
Accident_Town13_Route550_Weather3.tar.gz	493024693
Accident_Town13_Route551_Weather5.tar.gz	648538952
Accident_Town13_Route552_Weather6.tar.gz	352188421
Accident_Town15_Route411_Weather21.tar.gz	345218591
Accident_Town15_Route412_Weather22.tar.gz	887687471
Accident_Town15_Route413_Weather23.tar.gz	562723878
Accident_Town15_Route414_Weather23.tar.gz	661437491
BlockedIntersection_Town03_Route134_Weather3.tar.gz	481369531
BlockedIntersection_Town03_Route135_Weather5.tar.gz	652151028
BlockedIntersection_Town03_Route136_Weather6.tar.gz	244235614
BlockedIntersection_Town04_Route193_Weather11.tar.gz	409128574
BlockedIntersection_Town04_Route194_Weather12.tar.gz	305276272
BlockedIntersection_Town04_Route195_Weather13.tar.gz	414226256
BlockedIntersection_Town05_Route247_Weather19.tar.gz	359698927
BlockedIntersection_Town05_Route248_Weather14.tar.gz	297625633
BlockedIntersection_Town05_Route272_Weather12.tar.gz	660231980
BlockedIntersection_Town07_Route351_Weather13.tar.gz	381908882
BlockedIntersection_Town07_Route352_Weather14.tar.gz	358510616
BlockedIntersection_Town07_Route353_Weather15.tar.gz	302209816
BlockedIntersection_Town10HD_Route391_Weather1.tar.gz	600995368
BlockedIntersection_Town12_Route834_Weather2.tar.gz	317415439
BlockedIntersection_Town12_Route835_Weather3.tar.gz	289873027
BlockedIntersection_Town12_Route836_Weather3.tar.gz	1046553390
BlockedIntersection_Town12_Route936_Weather0.tar.gz	610053596
BlockedIntersection_Town13_Route615_Weather9.tar.gz	453689897
BlockedIntersection_Town13_Route616_Weather18.tar.gz	683948671
BlockedIntersection_Town13_Route617_Weather19.tar.gz	436163992
BlockedIntersection_Town13_Route618_Weather20.tar.gz	273102207
BlockedIntersection_Town15_Route485_Weather9.tar.gz	578951153
BlockedIntersection_Town15_Route486_Weather18.tar.gz	919999680
ConstructionObstacleTwoWays_Town12_Route1080_Weather14.tar.gz	253940881
ConstructionObstacleTwoWays_Town12_Route1083_Weather9.tar.gz	229462137
ConstructionObstacleTwoWays_Town12_Route1084_Weather5.tar.gz	477305303
ConstructionObstacleTwoWays_Town12_Route1085_Weather6.tar.gz	264949484
ConstructionObstacleTwoWays_Town12_Route1086_Weather20.tar.gz	253318591
ConstructionObstacleTwoWays_Town12_Route1089_Weather23.tar.gz	257293507
ConstructionObstacleTwoWays_Town12_Route1091_Weather12.tar.gz	247928155
ConstructionObstacleTwoWays_Town12_Route1093_Weather1.tar.gz	344327293
ConstructionObstacleTwoWays_Town12_Route1094_Weather2.tar.gz	443320581
ConstructionObstacleTwoWays_Town12_Route1095_Weather3.tar.gz	303682962
ConstructionObstacleTwoWays_Town12_Route1096_Weather3.tar.gz	311856070
ConstructionObstacleTwoWays_Town12_Route1097_Weather5.tar.gz	354544741
ConstructionObstacleTwoWays_Town12_Route1098_Weather6.tar.gz	333545230
ConstructionObstacleTwoWays_Town12_Route1099_Weather7.tar.gz	355038530
ConstructionObstacleTwoWays_Town12_Route1100_Weather14.tar.gz	707528400
ConstructionObstacleTwoWays_Town12_Route1404_Weather26.tar.gz	380727070
ConstructionObstacleTwoWays_Town12_Route1406_Weather26.tar.gz	359022318
ConstructionObstacleTwoWays_Town12_Route1410_Weather26.tar.gz	361357063
ConstructionObstacleTwoWays_Town12_Route1413_Weather26.tar.gz	341440809
ConstructionObstacleTwoWays_Town12_Route1414_Weather26.tar.gz	372128998
ConstructionObstacleTwoWays_Town12_Route1415_Weather26.tar.gz	362560911
ConstructionObstacleTwoWays_Town12_Route1418_Weather26.tar.gz	393442859
ConstructionObstacleTwoWays_Town12_Route1419_Weather26.tar.gz	384819045
ConstructionObstacleTwoWays_Town12_Route1421_Weather26.tar.gz	384804277
ConstructionObstacleTwoWays_Town12_Route1422_Weather26.tar.gz	361347931
ConstructionObstacleTwoWays_Town12_Route1424_Weather26.tar.gz	408502814
ConstructionObstacleTwoWays_Town12_Route1425_Weather26.tar.gz	418454399
ConstructionObstacle_Town03_Route60_Weather8.tar.gz	148863523
ConstructionObstacle_Town03_Route61_Weather9.tar.gz	191885610
ConstructionObstacle_Town03_Route62_Weather10.tar.gz	183568087
ConstructionObstacle_Town03_Route63_Weather11.tar.gz	129055189
ConstructionObstacle_Town04_Route64_Weather12.tar.gz	231452251
ConstructionObstacle_Town04_Route65_Weather13.tar.gz	216145499
ConstructionObstacle_Town04_Route66_Weather14.tar.gz	217961417
ConstructionObstacle_Town04_Route67_Weather15.tar.gz	219926136
ConstructionObstacle_Town05_Route68_Weather8.tar.gz	287017092
ConstructionObstacle_Town05_Route69_Weather9.tar.gz	242368119
ConstructionObstacle_Town05_Route70_Weather18.tar.gz	323684357
ConstructionObstacle_Town05_Route71_Weather19.tar.gz	224768446
ConstructionObstacle_Town06_Route72_Weather20.tar.gz	235630982
ConstructionObstacle_Town06_Route73_Weather21.tar.gz	129785887
ConstructionObstacle_Town10HD_Route74_Weather22.tar.gz	235784985
ConstructionObstacle_Town12_Route75_Weather23.tar.gz	345212222
ConstructionObstacle_Town12_Route76_Weather23.tar.gz	248482655
ConstructionObstacle_Town12_Route77_Weather25.tar.gz	149586435
ConstructionObstacle_Town12_Route78_Weather0.tar.gz	182273154
ConstructionObstacle_Town12_Route79_Weather1.tar.gz	273042524
ConstructionObstacle_Town13_Route80_Weather2.tar.gz	363659201
ConstructionObstacle_Town13_Route81_Weather3.tar.gz	469022128
ConstructionObstacle_Town13_Route82_Weather3.tar.gz	353761464
ConstructionObstacle_Town13_Route83_Weather5.tar.gz	506541569
ConstructionObstacle_Town15_Route84_Weather6.tar.gz	456799112
ConstructionObstacle_Town15_Route85_Weather7.tar.gz	568546367
ConstructionObstacle_Town15_Route87_Weather9.tar.gz	169725164
ControlLoss_Town04_Route169_Weather13.tar.gz	413814300
ControlLoss_Town04_Route170_Weather14.tar.gz	354467906
ControlLoss_Town07_Route332_Weather20.tar.gz	525532824
ControlLoss_Town07_Route333_Weather21.tar.gz	363767594
ControlLoss_Town10HD_Route377_Weather13.tar.gz	210696563
ControlLoss_Town10HD_Route378_Weather14.tar.gz	286046217
ControlLoss_Town11_Route401_Weather11.tar.gz	99078817
ControlLoss_Town11_Route402_Weather12.tar.gz	69532663
ControlLoss_Town13_Route574_Weather19.tar.gz	492282676
ControlLoss_Town15_Route430_Weather14.tar.gz	688837715
ControlLoss_Town15_Route431_Weather15.tar.gz	548666503
ControlLoss_Town15_Route432_Weather8.tar.gz	431639375
ControlLoss_Town15_Route433_Weather9.tar.gz	463186634
CrossingBicycleFlow_Town12_Route1011_Weather23.tar.gz	401621672
CrossingBicycleFlow_Town12_Route1012_Weather23.tar.gz	839194598
CrossingBicycleFlow_Town12_Route1032_Weather18.tar.gz	377496481
CrossingBicycleFlow_Town12_Route1044_Weather3.tar.gz	469708098
CrossingBicycleFlow_Town12_Route1050_Weather10.tar.gz	493155757
CrossingBicycleFlow_Town12_Route1061_Weather21.tar.gz	436671527
CrossingBicycleFlow_Town12_Route1062_Weather22.tar.gz	471402030
CrossingBicycleFlow_Town12_Route1063_Weather23.tar.gz	422176592
CrossingBicycleFlow_Town12_Route1064_Weather23.tar.gz	379289929
CrossingBicycleFlow_Town12_Route1065_Weather25.tar.gz	311661774
CrossingBicycleFlow_Town12_Route1066_Weather0.tar.gz	507973097
CrossingBicycleFlow_Town12_Route1067_Weather1.tar.gz	167996518
CrossingBicycleFlow_Town12_Route1068_Weather2.tar.gz	462889503
CrossingBicycleFlow_Town12_Route1070_Weather3.tar.gz	1012245809
CrossingBicycleFlow_Town12_Route1071_Weather0.tar.gz	507161597
CrossingBicycleFlow_Town12_Route1072_Weather6.tar.gz	485753024
CrossingBicycleFlow_Town12_Route1073_Weather7.tar.gz	814378436
CrossingBicycleFlow_Town12_Route1074_Weather8.tar.gz	679854628
CrossingBicycleFlow_Town12_Route1075_Weather9.tar.gz	576222279
CrossingBicycleFlow_Town12_Route1076_Weather10.tar.gz	494868200
CrossingBicycleFlow_Town12_Route1077_Weather11.tar.gz	358981207
CrossingBicycleFlow_Town12_Route1078_Weather12.tar.gz	886450197
CrossingBicycleFlow_Town12_Route860_Weather2.tar.gz	536140647
CrossingBicycleFlow_Town12_Route862_Weather3.tar.gz	536556540
CrossingBicycleFlow_Town12_Route863_Weather5.tar.gz	475465833
CrossingBicycleFlow_Town12_Route977_Weather15.tar.gz	364346930
DynamicObjectCrossing_Town01_Route1_Weather1.tar.gz	323155259
DynamicObjectCrossing_Town01_Route2_Weather2.tar.gz	879914987
DynamicObjectCrossing_Town01_Route3_Weather3.tar.gz	279952165
DynamicObjectCrossing_Town01_Route4_Weather3.tar.gz	287214189
DynamicObjectCrossing_Town01_Route5_Weather2.tar.gz	278760625
DynamicObjectCrossing_Town01_Route6_Weather6.tar.gz	241933364
DynamicObjectCrossing_Town01_Route7_Weather7.tar.gz	257576087
DynamicObjectCrossing_Town01_Route8_Weather3.tar.gz	281651674
DynamicObjectCrossing_Town02_Route11_Weather11.tar.gz	224203134
DynamicObjectCrossing_Town02_Route12_Weather12.tar.gz	216906406
DynamicObjectCrossing_Town02_Route13_Weather6.tar.gz	280176944
DynamicObjectCrossing_Town02_Route14_Weather14.tar.gz	258929584
DynamicObjectCrossing_Town02_Route15_Weather15.tar.gz	258690228
DynamicObjectCrossing_Town02_Route9_Weather9.tar.gz	226983293
DynamicObjectCrossing_Town10HD_Route18_Weather18.tar.gz	203557817
DynamicObjectCrossing_Town10HD_Route19_Weather19.tar.gz	194851173
DynamicObjectCrossing_Town11_Route20_Weather20.tar.gz	53176605
DynamicObjectCrossing_Town12_Route21_Weather21.tar.gz	267342607
DynamicObjectCrossing_Town12_Route22_Weather22.tar.gz	108718255
DynamicObjectCrossing_Town12_Route23_Weather23.tar.gz	255484401
DynamicObjectCrossing_Town13_Route24_Weather23.tar.gz	143503611
DynamicObjectCrossing_Town13_Route25_Weather25.tar.gz	284459303
DynamicObjectCrossing_Town13_Route26_Weather0.tar.gz	270421722
DynamicObjectCrossing_Town15_Route27_Weather1.tar.gz	257970893
DynamicObjectCrossing_Town15_Route28_Weather2.tar.gz	308198385
DynamicObjectCrossing_Town15_Route29_Weather3.tar.gz	251768702
EnterActorFlow_Town03_Route132_Weather2.tar.gz	462923906
EnterActorFlow_Town04_Route192_Weather10.tar.gz	215034847
EnterActorFlow_Town05_Route245_Weather9.tar.gz	361173359
EnterActorFlow_Town05_Route271_Weather11.tar.gz	678355546
EnterActorFlow_Town07_Route348_Weather10.tar.gz	195498004
EnterActorFlow_Town07_Route349_Weather11.tar.gz	161068354
EnterActorFlow_Town07_Route350_Weather12.tar.gz	815011471
EnterActorFlow_Town12_Route830_Weather23.tar.gz	93976589
EnterActorFlow_Town12_Route831_Weather25.tar.gz	145856660
EnterActorFlow_Town12_Route832_Weather0.tar.gz	635637526
EnterActorFlow_Town13_Route611_Weather13.tar.gz	142556865
EnterActorFlow_Town13_Route612_Weather14.tar.gz	453593675
EnterActorFlow_Town13_Route613_Weather15.tar.gz	110003793
EnterActorFlow_Town13_Route614_Weather8.tar.gz	247701625
EnterActorFlow_Town13_Route681_Weather5.tar.gz	495973968
HardBreakRoute_Town01_Route30_Weather3.tar.gz	426576889
HardBreakRoute_Town01_Route31_Weather5.tar.gz	401177647
HardBreakRoute_Town01_Route32_Weather6.tar.gz	376360156
HardBreakRoute_Town02_Route33_Weather7.tar.gz	261815491
HardBreakRoute_Town02_Route34_Weather8.tar.gz	199958468
HardBreakRoute_Town02_Route35_Weather9.tar.gz	177504376
HardBreakRoute_Town03_Route36_Weather10.tar.gz	419818184
HardBreakRoute_Town03_Route37_Weather11.tar.gz	152762660
HardBreakRoute_Town03_Route38_Weather12.tar.gz	515689383
HardBreakRoute_Town04_Route39_Weather13.tar.gz	300681407
HardBreakRoute_Town04_Route40_Weather14.tar.gz	341353021
HardBreakRoute_Town04_Route41_Weather15.tar.gz	308379371
HardBreakRoute_Town05_Route42_Weather8.tar.gz	832662119
HardBreakRoute_Town05_Route43_Weather9.tar.gz	307973685
HardBreakRoute_Town05_Route44_Weather18.tar.gz	415438043
HardBreakRoute_Town06_Route45_Weather19.tar.gz	288096662
HardBreakRoute_Town06_Route46_Weather20.tar.gz	376398720
HardBreakRoute_Town07_Route47_Weather21.tar.gz	466413936
HardBreakRoute_Town07_Route48_Weather22.tar.gz	508273219
HardBreakRoute_Town10HD_Route49_Weather23.tar.gz	296640328
HardBreakRoute_Town11_Route50_Weather23.tar.gz	73424788
HardBreakRoute_Town12_Route51_Weather25.tar.gz	208795577
HardBreakRoute_Town12_Route52_Weather0.tar.gz	244441203
HardBreakRoute_Town12_Route53_Weather1.tar.gz	248506847
HardBreakRoute_Town13_Route1337_Weather26.tar.gz	876427546
HardBreakRoute_Town13_Route1338_Weather26.tar.gz	864328697
HardBreakRoute_Town13_Route1339_Weather26.tar.gz	850970855
HardBreakRoute_Town13_Route1340_Weather26.tar.gz	347234021
HardBreakRoute_Town13_Route1341_Weather26.tar.gz	1247146940
HardBreakRoute_Town13_Route54_Weather2.tar.gz	473644750
HardBreakRoute_Town13_Route55_Weather3.tar.gz	515994279
HardBreakRoute_Town13_Route56_Weather3.tar.gz	463089266
HardBreakRoute_Town15_Route57_Weather5.tar.gz	924983641
HardBreakRoute_Town15_Route58_Weather6.tar.gz	578407693
HardBreakRoute_Town15_Route59_Weather7.tar.gz	3010262100
HazardAtSideLaneTwoWays_Town12_Route1128_Weather10.tar.gz	425816580
HazardAtSideLaneTwoWays_Town12_Route1129_Weather11.tar.gz	350329598
HazardAtSideLaneTwoWays_Town12_Route1130_Weather12.tar.gz	449329760
HazardAtSideLaneTwoWays_Town12_Route1131_Weather13.tar.gz	410631063
HazardAtSideLaneTwoWays_Town12_Route1132_Weather14.tar.gz	443730002
HazardAtSideLaneTwoWays_Town12_Route1133_Weather15.tar.gz	419049952
HazardAtSideLaneTwoWays_Town12_Route1134_Weather8.tar.gz	521969129
HazardAtSideLaneTwoWays_Town12_Route1135_Weather9.tar.gz	492960174
HazardAtSideLaneTwoWays_Town12_Route1136_Weather18.tar.gz	427688466
HazardAtSideLaneTwoWays_Town12_Route1137_Weather19.tar.gz	239755082
HazardAtSideLaneTwoWays_Town12_Route1138_Weather20.tar.gz	192261842
HazardAtSideLaneTwoWays_Town12_Route1139_Weather21.tar.gz	288781374
HazardAtSideLaneTwoWays_Town12_Route1140_Weather22.tar.gz	380509810
HazardAtSideLaneTwoWays_Town12_Route1141_Weather23.tar.gz	431591635
HazardAtSideLaneTwoWays_Town12_Route1142_Weather23.tar.gz	342418533
HazardAtSideLaneTwoWays_Town12_Route1143_Weather25.tar.gz	163288807
HazardAtSideLaneTwoWays_Town12_Route1144_Weather0.tar.gz	406530516
HazardAtSideLaneTwoWays_Town12_Route1145_Weather1.tar.gz	653206340
HazardAtSideLaneTwoWays_Town12_Route1146_Weather2.tar.gz	611959081
HazardAtSideLaneTwoWays_Town12_Route1147_Weather3.tar.gz	592577667
HazardAtSideLaneTwoWays_Town12_Route1151_Weather7.tar.gz	584021303
HazardAtSideLaneTwoWays_Town12_Route1152_Weather8.tar.gz	346135203
HazardAtSideLaneTwoWays_Town12_Route1153_Weather9.tar.gz	343429218
HazardAtSideLaneTwoWays_Town12_Route1154_Weather10.tar.gz	370819790
HazardAtSideLaneTwoWays_Town12_Route1155_Weather11.tar.gz	449368590
HazardAtSideLaneTwoWays_Town12_Route1156_Weather12.tar.gz	139208951
HazardAtSideLaneTwoWays_Town12_Route1157_Weather13.tar.gz	167057772
HazardAtSideLane_Town03_Route105_Weather22.tar.gz	91200165
HazardAtSideLane_Town03_Route106_Weather23.tar.gz	175342898
HazardAtSideLane_Town04_Route164_Weather8.tar.gz	226620307
HazardAtSideLane_Town05_Route222_Weather0.tar.gz	284488502
HazardAtSideLane_Town05_Route223_Weather15.tar.gz	284760379
HazardAtSideLane_Town05_Route263_Weather3.tar.gz	264883778
HazardAtSideLane_Town06_Route283_Weather23.tar.gz	207194553
HazardAtSideLane_Town06_Route329_Weather9.tar.gz	210842578
HazardAtSideLane_Town10HD_Route373_Weather9.tar.gz	217312677
HazardAtSideLane_Town12_Route1506_Weather0.tar.gz	396237938
HazardAtSideLane_Town12_Route1507_Weather1.tar.gz	544755357
HazardAtSideLane_Town12_Route1508_Weather2.tar.gz	521535007
HazardAtSideLane_Town12_Route1512_Weather7.tar.gz	338689368
HazardAtSideLane_Town12_Route1515_Weather12.tar.gz	390757691
HazardAtSideLane_Town12_Route1516_Weather13.tar.gz	403911498
HazardAtSideLane_Town12_Route1517_Weather14.tar.gz	456694330
HazardAtSideLane_Town12_Route1518_Weather15.tar.gz	260719936
HazardAtSideLane_Town12_Route1519_Weather8.tar.gz	223474540
HazardAtSideLane_Town12_Route1520_Weather9.tar.gz	150569458
HazardAtSideLane_Town12_Route1521_Weather18.tar.gz	438379994
HazardAtSideLane_Town12_Route1523_Weather20.tar.gz	548086984
HazardAtSideLane_Town12_Route1524_Weather21.tar.gz	466784189
HazardAtSideLane_Town12_Route1525_Weather22.tar.gz	417041584
HazardAtSideLane_Town12_Route1526_Weather23.tar.gz	178301097
HazardAtSideLane_Town12_Route1527_Weather25.tar.gz	145113992
HazardAtSideLane_Town12_Route1528_Weather0.tar.gz	200329720
HazardAtSideLane_Town12_Route1530_Weather2.tar.gz	356818778
HazardAtSideLane_Town12_Route1532_Weather5.tar.gz	461063902
HazardAtSideLane_Town12_Route1533_Weather6.tar.gz	262624979
HazardAtSideLane_Town12_Route1534_Weather7.tar.gz	222050817
HazardAtSideLane_Town12_Route1535_Weather10.tar.gz	512897769
HazardAtSideLane_Town12_Route1536_Weather11.tar.gz	340589178
HazardAtSideLane_Town12_Route1537_Weather12.tar.gz	385653352
HazardAtSideLane_Town12_Route1538_Weather13.tar.gz	189348665
HazardAtSideLane_Town12_Route774_Weather20.tar.gz	195065723
HazardAtSideLane_Town12_Route775_Weather12.tar.gz	136248619
HazardAtSideLane_Town12_Route777_Weather23.tar.gz	217794450
HazardAtSideLane_Town12_Route915_Weather7.tar.gz	453141626
HazardAtSideLane_Town12_Route960_Weather20.tar.gz	185057089
HazardAtSideLane_Town12_Route961_Weather25.tar.gz	391797619
HazardAtSideLane_Town13_Route558_Weather12.tar.gz	569779798
HazardAtSideLane_Town15_Route420_Weather3.tar.gz	415545207
HazardAtSideLane_Town15_Route421_Weather5.tar.gz	216398878
HighwayCutIn_Town06_Route298_Weather20.tar.gz	151733498
HighwayCutIn_Town06_Route299_Weather13.tar.gz	158819801
HighwayCutIn_Town06_Route300_Weather14.tar.gz	151149491
HighwayCutIn_Town06_Route320_Weather8.tar.gz	186373828
HighwayCutIn_Town06_Route321_Weather9.tar.gz	161123191
HighwayCutIn_Town06_Route322_Weather10.tar.gz	158556260
HighwayCutIn_Town12_Route1005_Weather9.tar.gz	195691936
HighwayCutIn_Town12_Route1006_Weather18.tar.gz	257587611
HighwayCutIn_Town12_Route1029_Weather15.tar.gz	190060406
HighwayCutIn_Town12_Route1042_Weather2.tar.gz	270215566
HighwayCutIn_Town12_Route1047_Weather7.tar.gz	274957240
HighwayCutIn_Town12_Route1052_Weather12.tar.gz	215805302
HighwayCutIn_Town12_Route849_Weather9.tar.gz	211207181
HighwayCutIn_Town12_Route850_Weather18.tar.gz	250885294
HighwayCutIn_Town12_Route851_Weather19.tar.gz	163839691
HighwayCutIn_Town12_Route940_Weather3.tar.gz	280477833
HighwayCutIn_Town12_Route974_Weather12.tar.gz	235771270
HighwayCutIn_Town13_Route628_Weather3.tar.gz	518388280
HighwayCutIn_Town13_Route629_Weather5.tar.gz	593847289
HighwayCutIn_Town13_Route630_Weather6.tar.gz	267973198
HighwayCutIn_Town13_Route631_Weather7.tar.gz	567260227
HighwayCutIn_Town13_Route685_Weather9.tar.gz	481916100
HighwayCutIn_Town13_Route713_Weather11.tar.gz	462573401
HighwayCutIn_Town13_Route734_Weather6.tar.gz	467018812
HighwayCutIn_Town13_Route745_Weather9.tar.gz	200269292
HighwayCutIn_Town13_Route750_Weather22.tar.gz	427593910
HighwayCutIn_Town13_Route751_Weather23.tar.gz	481171405
HighwayExit_Town06_Route291_Weather5.tar.gz	164158235
HighwayExit_Town06_Route292_Weather14.tar.gz	153066143
HighwayExit_Town06_Route293_Weather15.tar.gz	165293726
HighwayExit_Town06_Route311_Weather25.tar.gz	169724168
HighwayExit_Town06_Route312_Weather0.tar.gz	194572909
HighwayExit_Town06_Route313_Weather1.tar.gz	218599862
HighwayExit_Town12_Route1000_Weather12.tar.gz	302026823
HighwayExit_Town12_Route1028_Weather14.tar.gz	326825269
HighwayExit_Town12_Route1041_Weather1.tar.gz	380503753
HighwayExit_Town12_Route1046_Weather6.tar.gz	282308514
HighwayExit_Town12_Route1051_Weather11.tar.gz	206635940
HighwayExit_Town12_Route1324_Weather0.tar.gz	280882766
HighwayExit_Town12_Route1326_Weather2.tar.gz	236611991
HighwayExit_Town12_Route1327_Weather3.tar.gz	321910963
HighwayExit_Town12_Route1331_Weather10.tar.gz	299347172
HighwayExit_Town12_Route838_Weather6.tar.gz	276948575
HighwayExit_Town12_Route841_Weather9.tar.gz	212020378
HighwayExit_Town12_Route937_Weather1.tar.gz	252017031
HighwayExit_Town13_Route619_Weather21.tar.gz	564855216
HighwayExit_Town13_Route620_Weather22.tar.gz	555746704
HighwayExit_Town13_Route621_Weather23.tar.gz	539088118
HighwayExit_Town13_Route622_Weather23.tar.gz	505837776
HighwayExit_Town13_Route683_Weather7.tar.gz	640055057
HighwayExit_Town13_Route704_Weather2.tar.gz	622456041
HighwayExit_Town13_Route705_Weather3.tar.gz	598470606
HighwayExit_Town13_Route706_Weather3.tar.gz	613606602
HighwayExit_Town13_Route744_Weather8.tar.gz	581093636
HighwayExit_Town13_Route748_Weather20.tar.gz	522237104
HighwayExit_Town13_Route749_Weather21.tar.gz	532024157
InterurbanActorFlow_Town06_Route294_Weather8.tar.gz	157577277
InterurbanActorFlow_Town06_Route314_Weather2.tar.gz	182303493
InterurbanActorFlow_Town06_Route315_Weather3.tar.gz	201981663
InterurbanActorFlow_Town06_Route316_Weather3.tar.gz	205647882
InterurbanActorFlow_Town12_Route1291_Weather1.tar.gz	172837480
InterurbanActorFlow_Town12_Route1292_Weather2.tar.gz	308904217
InterurbanActorFlow_Town12_Route1296_Weather7.tar.gz	241568780
InterurbanActorFlow_Town12_Route842_Weather10.tar.gz	201093840
InterurbanActorFlow_Town12_Route843_Weather11.tar.gz	190442832
InterurbanActorFlow_Town12_Route938_Weather2.tar.gz	369301527
InterurbanActorFlow_Town13_Route623_Weather25.tar.gz	471936666
InterurbanActorFlow_Town13_Route707_Weather5.tar.gz	240698662
InterurbanActorFlow_Town13_Route708_Weather6.tar.gz	231856399
InterurbanAdvancedActorFlow_Town06_Route301_Weather15.tar.gz	174702489
InterurbanAdvancedActorFlow_Town06_Route302_Weather21.tar.gz	164693161
InterurbanAdvancedActorFlow_Town06_Route303_Weather22.tar.gz	150997605
InterurbanAdvancedActorFlow_Town06_Route324_Weather2.tar.gz	203089829
InterurbanAdvancedActorFlow_Town06_Route325_Weather13.tar.gz	116510342
InterurbanAdvancedActorFlow_Town06_Route330_Weather18.tar.gz	173657365
InterurbanAdvancedActorFlow_Town06_Route331_Weather19.tar.gz	113758993
InterurbanAdvancedActorFlow_Town12_Route1030_Weather8.tar.gz	251559541
InterurbanAdvancedActorFlow_Town12_Route1048_Weather8.tar.gz	263912425
InterurbanAdvancedActorFlow_Town12_Route854_Weather22.tar.gz	217906205
InterurbanAdvancedActorFlow_Town13_Route634_Weather10.tar.gz	564406350
InterurbanAdvancedActorFlow_Town13_Route686_Weather10.tar.gz	597324406
InterurbanAdvancedActorFlow_Town13_Route715_Weather13.tar.gz	483936169
InterurbanAdvancedActorFlow_Town13_Route735_Weather7.tar.gz	573437846
InterurbanAdvancedActorFlow_Town13_Route753_Weather25.tar.gz	481468083
InvadingTurn_Town02_Route95_Weather9.tar.gz	78613306
InvadingTurn_Town02_Route99_Weather21.tar.gz	74680692
InvadingTurn_Town04_Route217_Weather9.tar.gz	172052489
InvadingTurn_Town05_Route230_Weather22.tar.gz	152238928
InvadingTurn_Town05_Route231_Weather23.tar.gz	266824051
InvadingTurn_Town05_Route266_Weather6.tar.gz	204001087
